"","country","date","NY.GDP.PCAP.KD.ZG","IQ.CPA.PROP.XQ","FP.CPI.TOTL.ZG","SM.POP.NETM","SP.POP.TOTL","SE.ENR.PRSC.FM.ZS","SL.UEM.TOTL.ZS","NV.AGR.TOTL.ZS","SH.DYN.MORT","SL.TLF.0714.ZS"
"1","Australia",1960,NA,NA,3.72881355932205,86587,10276477,NA,NA,NA,24.8,NA
"2","Australia",1961,0.463670521667453,NA,2.2875816993464,64374,10483000,NA,NA,NA,24.3,NA
"3","Australia",1962,-1.14769970785858,NA,-0.319488817891384,58059,10742000,NA,NA,NA,23.7,NA
"4","Australia",1963,4.19848630653445,NA,0.641025641025639,73375,10950000,NA,NA,NA,23.2,NA
"5","Australia",1964,4.90119722738464,NA,2.86624203821656,91169,11167000,NA,NA,NA,22.7,NA
"6","Australia",1965,3.92373990902112,NA,3.40557275541798,118655,11388000,NA,NA,NA,22.4,NA
"7","Australia",1966,0.0680200897506182,NA,3.29341317365269,110228,11651000,NA,NA,NA,22.1,NA
"8","Australia",1967,4.97151594397114,NA,3.47826086956521,81057,11799000,NA,NA,NA,22,NA
"9","Australia",1968,3.25626653306732,NA,2.52100840336133,101914,12009000,NA,NA,NA,21.9,NA
"10","Australia",1969,4.82837960902805,NA,3.27868852459017,109720,12263000,NA,NA,NA,21.7,NA
"11","Australia",1970,5.08501321765334,NA,3.43915343915344,258627,12507000,NA,NA,NA,21.5,NA
"12","Australia",1971,0.544149579791934,NA,6.13810741687979,226406,12937000,NA,NA,NA,21,NA
"13","Australia",1972,2.0177089085017,NA,6.02409638554218,55760,13177000,NA,NA,NA,20.3,NA
"14","Australia",1973,1.06244522127214,NA,9.09090909090911,63870,13380000,NA,NA,NA,19.4,NA
"15","Australia",1974,1.50486769957328,NA,15.4166666666667,62406,13723000,NA,NA,NA,18.4,NA
"16","Australia",1975,0.0963206425022207,NA,15.1624548736462,31122,13893000,NA,NA,NA,17.3,NA
"17","Australia",1976,1.56529552731419,NA,13.3228840125392,32600,14033000,NA,NA,NA,16.2,NA
"18","Australia",1977,2.43420875294618,NA,12.3098201936376,45424,14192000,NA,NA,NA,15.2,NA
"19","Australia",1978,-0.273326315810607,NA,8.00492610837437,45998,14358000,NA,NA,NA,14.4,NA
"20","Australia",1979,2.93167159529241,NA,9.12200684150512,51702,14514000,NA,NA,NA,13.6,NA
"21","Australia",1980,1.78726761638859,NA,10.1358411703239,86522,14692000,NA,NA,NA,13,NA
"22","Australia",1981,1.73808252004829,NA,9.48766603415561,118568,14923260,NA,NA,NA,12.5,NA
"23","Australia",1982,1.54890361982196,NA,11.3518197573657,107599,15184247,NA,NA,NA,12.2,NA
"24","Australia",1983,-3.55348639457499,NA,10.0389105058366,64184,15393472,NA,NA,NA,11.9,NA
"25","Australia",1984,3.3435773588233,NA,3.96039603960395,74485,15579391,NA,NA,NA,11.6,NA
"26","Australia",1985,3.88513510400308,NA,6.73469387755101,87895,15788312,NA,NA,NA,11.3,NA
"27","Australia",1986,2.47322456533657,NA,9.05035054174635,109074,16018350,NA,NA,NA,11,NA
"28","Australia",1987,1.01099434127158,NA,8.53302162478083,131625,16263874,NA,NA,NA,10.6,NA
"29","Australia",1988,4.04107228004848,NA,7.21593968766826,150553,16532164,NA,NA,NA,10.2,NA
"30","Australia",1989,2.13174042314532,NA,7.53390256152692,140156,16814416,NA,NA,NA,9.7,NA
"31","Australia",1990,2.05479381137212,NA,7.33302195235869,95996,17065128,NA,NA,4.19413503068879,9.2,NA
"32","Australia",1991,-1.6447530474528,NA,3.17667536988686,68867,17284036,NA,9.57999992370605,3.17161843309096,8.7,NA
"33","Australia",1992,-0.689506014930075,NA,1.01223112610711,34149,17478635,NA,10.7299995422363,3.04331083491421,8.2,NA
"34","Australia",1993,3.1259863420148,NA,1.75365344467641,23422,17634808,1.0004700422287,10.8699998855591,3.25323308609182,7.7,NA
"35","Australia",1994,2.98429779522998,NA,1.96963479688142,53636,17805468,0.9964399933815,9.72000026702881,3.33846955023456,7.3,NA
"36","Australia",1995,2.73649928553792,NA,4.62776659959758,79727,18004882,0.995710015296936,8.47000026702881,3.01021354868378,7,NA
"37","Australia",1996,2.60379028051277,NA,2.61538461538462,82770,18224767,0.997550010681152,8.51000022888184,3.37947697985359,6.8,NA
"38","Australia",1997,2.79451834154317,NA,0.224887556221881,67260,18423037,1.01998996734619,8.35999965667725,3.22998483727013,6.6,NA
"39","Australia",1998,3.57581858683417,NA,0.860134629768157,72084,18607584,NA,7.67999982833862,3.02908930450426,6.4,NA
"40","Australia",1999,3.81438537004641,NA,1.48312940304038,85011,18812264,NA,6.86999988555908,3.04994624936433,6.3,NA
"41","Australia",2000,2.71882936967131,NA,4.45743514797225,109375,19028802,NA,6.28000020980835,3.11284281744593,6.2,NA
"42","Australia",2001,0.739613357802241,NA,4.4071353620147,113907,19274701,NA,6.73999977111816,3.49966614608089,6.1,NA
"43","Australia",2002,2.81732541280495,NA,2.98157453936349,107886,19495210,NA,6.36999988555908,3.94678017126214,6,NA
"44","Australia",2003,1.9322128506921,NA,2.73259596616783,103907,19720737,NA,5.92999982833862,2.88827373818666,5.9,NA
"45","Australia",2004,3.10828675546351,NA,2.34325522482587,109226,19932722,NA,5.3899998664856,3.06268960885575,5.8,NA
"46","Australia",2005,1.90568336819068,NA,2.69183168316831,132109,20176844,NA,5.03000020980835,2.88693365739529,5.7,NA
"47","Australia",2006,1.36351402929009,NA,3.55528773727028,192139,20450966,NA,4.78000020980835,2.73229459487598,5.6,NA
"48","Australia",2007,1.90115067736041,NA,2.32761128891476,251231,20827622,NA,4.38000011444092,2.206960683057,5.4,NA
"49","Australia",2008,1.51351019988101,NA,4.35029854990047,278516,21249199,NA,4.23000001907349,2.34261372357955,5.2,NA
"50","Australia",2009,-0.207409289676164,NA,1.77111716621252,235881,21691653,NA,5.55999994277954,2.30063404798848,5,NA
"51","Australia",2010,0.628836598169386,NA,2.91834002677376,166833,22031750,NA,5.21000003814697,2.20426574193435,4.8,NA
"52","Australia",2011,0.978468035158599,NA,3.30385015608744,197748,22340024,NA,5.07999992370605,2.2916618196662,4.5,NA
"53","Australia",2012,2.10380811026087,NA,1.76278015613193,235719,22733465,NA,5.21999979019165,2.26753394268406,4.3,NA
"54","Australia",2013,0.828325557835214,NA,2.44988864142539,214564,23128129,NA,5.65999984741211,2.28565217787462,4.1,NA
"55","Australia",2014,1.06033708469104,NA,2.48792270531403,198120,23475686,NA,6.07999992370605,2.22088493848043,4,NA
"56","Australia",2015,0.693065822727618,NA,1.50836672165921,209466,23815995,0.925260007381439,6.05000019073486,2.37595522714462,3.9,NA
"57","Australia",2016,1.13842433965326,NA,1.27699094497328,242184,24190907,0.925170004367828,5.71000003814697,2.40453009222111,3.8,NA
"58","Australia",2017,0.604963407727865,NA,1.94864740944522,244875,24594202,0.937539994716644,5.59000015258789,2.70322055368689,3.8,NA
"59","Australia",2018,1.34828275238704,NA,1.91140094445692,220307,24966643,0.968850016593933,5.30000019073486,2.45811026057792,3.8,NA
"60","Australia",2019,0.665151144847243,NA,1.61076787290379,235860,25340217,0.964070022106171,5.15999984741211,2.11618847711384,3.8,NA
"61","Australia",2020,-1.27835805936483,NA,0.846905537459293,117929,25655289,0.979290008544922,6.46000003814697,2.01210323364172,3.7,NA
"62","Australia",2021,2.10571122890686,NA,2.86391042204995,117929,25688079,NA,5.11999988555908,2.30660266032948,3.7,NA
"63","Austria",1960,NA,NA,1.94574935198639,-2274,7047539,NA,NA,NA,42.9,NA
"64","Austria",1961,4.96071718349175,NA,3.54223986727562,-2418,7086299,NA,NA,NA,40.2,NA
"65","Austria",1962,2.02146966677637,NA,4.38179863851184,1277,7129864,NA,NA,NA,37.9,NA
"66","Austria",1963,3.47146615932408,NA,2.7087669949983,4768,7175811,NA,NA,NA,35.9,NA
"67","Austria",1964,5.41933601415172,NA,3.86856354936625,3117,7223801,NA,NA,NA,34.2,NA
"68","Austria",1965,2.81001278561553,NA,4.93091637676271,10295,7270889,NA,NA,NA,32.7,NA
"69","Austria",1966,4.90447900377782,NA,2.05482059257983,19045,7322066,NA,NA,NA,31.5,NA
"70","Austria",1967,2.24100975848387,NA,3.97467292898835,21563,7376998,NA,NA,NA,30.5,NA
"71","Austria",1968,3.9312418288779,NA,2.76486447339764,-7099,7415403,NA,NA,NA,29.7,NA
"72","Austria",1969,5.909495926435,NA,3.08040419539539,5671,7441055,NA,NA,NA,29.3,NA
"73","Austria",1970,5.95049661811298,NA,4.37282441582133,10360,7467086,NA,NA,NA,29,NA
"74","Austria",1971,4.64694273134189,NA,4.704258138287,31810,7500482,0.935630023479462,NA,NA,28.7,NA
"75","Austria",1972,5.59238153081114,NA,6.35514612686782,36197,7544201,NA,NA,NA,28.1,NA
"76","Austria",1973,4.31090578116728,NA,7.53107803827125,34319,7586115,NA,NA,NA,26.9,NA
"77","Austria",1974,3.76537303179903,NA,9.52178819742239,-16505,7599038,NA,NA,NA,25.2,NA
"78","Austria",1975,-0.0990300819682375,NA,8.44525863917966,-24472,7578903,NA,NA,NA,23.1,NA
"79","Austria",1976,4.76336986923367,NA,7.31868545106923,7566,7565525,0.925040006637573,NA,5.10631891369283,21,NA
"80","Austria",1977,5.03964761322793,NA,5.49461568127665,12630,7568430,NA,NA,4.41013560445067,19.4,NA
"81","Austria",1978,-0.129830487672749,NA,3.57431857551219,-8381,7562305,NA,NA,4.41461438012659,18.1,NA
"82","Austria",1979,5.53644793334178,NA,3.70740096353416,-2011,7549425,NA,NA,4.28892579326512,17.1,NA
"83","Austria",1980,1.73137779245161,NA,6.32832536226099,9591,7549433,NA,NA,4.32640253712843,16.2,NA
"84","Austria",1981,-0.398620517722108,NA,6.80304177599256,28738,7568710,0.925480008125305,NA,3.96693470205005,15.5,NA
"85","Austria",1982,1.93812150521796,NA,5.43603082512853,-23114,7574140,0.935090005397797,NA,3.64603887275929,14.8,NA
"86","Austria",1983,3.13962807993062,NA,3.33916453409529,-1899,7561910,0.930199980735779,NA,3.41220928704143,14,NA
"87","Austria",1984,0.0575730929909071,NA,5.66318573909355,2780,7561434,0.930419981479645,NA,3.58234970359858,13.3,NA
"88","Austria",1985,2.45056567143844,NA,3.1895168180519,5834,7564985,0.946359992027283,NA,3.13516480607286,12.6,NA
"89","Austria",1986,2.23640235489538,NA,1.70544456731969,6758,7569794,0.931739985942841,NA,3.22696289723507,11.9,NA
"90","Austria",1987,1.29304527917799,NA,1.40195271783978,1839,7574586,0.926389992237091,NA,3.19749322364061,11.1,NA
"91","Austria",1988,3.14974650846239,NA,1.91571684671255,14505,7585317,0.931770026683807,NA,3.04846132833427,10.5,NA
"92","Austria",1989,3.42010178477146,NA,2.56834829029368,47276,7619567,0.944019973278046,NA,3.01155485047995,9.9,NA
"93","Austria",1990,3.55354764697123,NA,3.26187231878578,59606,7677850,0.940590023994446,NA,3.09711987382272,9.5,NA
"94","Austria",1991,2.41398645387723,NA,3.3374270347479,77195,7754891,0.946959972381592,3.42000007629395,2.81128199383227,9.1,NA
"95","Austria",1992,0.97609224004664,NA,4.02084780038555,71035,7840709,0.946590006351471,3.58999991416931,2.45333456337001,8.6,NA
"96","Austria",1993,-0.298754361000036,NA,3.63178524943182,33610,7905633,0.9514399766922,4.25,2.20444079649096,8,NA
"97","Austria",1994,2.0087619437808,NA,2.95340936761076,2844,7936118,0.955340027809143,3.53999996185303,2.37154589541966,7.4,NA
"98","Austria",1995,2.51091269369834,NA,2.24336631500904,1447,7948278,0.955839991569519,4.34000015258789,2.15859633228818,6.8,NA
"99","Austria",1996,2.21143493269341,NA,1.86097115760431,3969,7959017,0.960539996623993,5.28000020980835,1.98247099499027,6.3,NA
"100","Austria",1997,1.97797590805702,NA,1.30597857227694,1459,7968041,0.965650022029877,5.15000009536743,1.90548344310224,6,NA
"101","Austria",1998,3.46782994124915,NA,0.92246719668082,8493,7976789,0.961279988288879,5.48000001907349,1.79334392378865,5.8,NA
"102","Austria",1999,3.35504466142362,NA,0.568993765885587,19768,7992324,0.966949999332428,4.69999980926514,1.72221732211898,5.6,NA
"103","Austria",2000,3.12743665014771,NA,2.34486285357277,17531,8011566,0.969690024852753,4.69000005722046,1.64730021298979,5.5,NA
"104","Austria",2001,0.88025909788611,NA,2.65000077279529,39173,8042293,0.969579994678497,4.01000022888184,1.67070339573168,5.4,NA
"105","Austria",2002,1.15267633135774,NA,1.81035787764132,37429,8081957,0.964429974555969,4.84999990463257,1.56277441149196,5.3,NA
"106","Austria",2003,0.450946527234535,NA,1.35555370896445,44003,8121423,0.96341997385025,4.78000020980835,1.49193189790189,5.2,NA
"107","Austria",2004,2.09971116889712,NA,2.06120618032866,54907,8171966,0.963039994239807,5.82999992370605,1.47647439267771,5.1,NA
"108","Austria",2005,1.54987731693588,NA,2.29913785639285,50282,8227829,0.966250002384186,5.63000011444092,1.25939963482441,4.9,NA
"109","Austria",2006,2.94341785870446,NA,1.44154851119019,25420,8268641,0.969860017299652,5.23999977111816,1.30318945861739,4.7,NA
"110","Austria",2007,3.39173082681461,NA,2.16855528800755,23729,8295487,0.968810021877289,4.8600001335144,1.41639156023265,4.6,NA
"111","Austria",2008,1.14330711888604,NA,3.21595033239883,25499,8321496,0.96560001373291,4.13000011444092,1.34222302680426,4.5,NA
"112","Austria",2009,-4.01634004211772,NA,0.506308827696486,17121,8343323,0.965240001678467,5.30000019073486,1.14681776764538,4.5,NA
"113","Austria",2010,1.59257712849987,NA,1.81353438995065,22786,8363404,0.968720018863678,4.82000017166138,1.26732767225745,4.3,NA
"114","Austria",2011,2.57644831811446,NA,3.28657914875376,31665,8391643,0.970080018043518,4.55999994277954,1.40191493427276,4.2,NA
"115","Austria",2012,0.222450576943075,NA,2.48567562177017,44891,8429991,0.971570014953613,4.86999988555908,1.3485513899381,4,NA
"116","Austria",2013,-0.562298942527448,NA,2.00015616900603,56494,8479823,0.972970008850098,5.34000015258789,1.25472121594195,3.9,NA
"117","Austria",2014,-0.122370667337563,NA,1.60581182954471,74263,8546356,0.972320020198822,5.61999988555908,1.20074056404147,3.8,NA
"118","Austria",2015,-0.111540189504495,NA,0.896563335260302,115125,8642699,0.97282999753952,5.71999979019165,1.1297901935645,3.7,NA
"119","Austria",2016,0.892469139632297,NA,0.891591752655335,66282,8736668,0.971989989280701,6.01000022888184,1.11031647926172,3.6,NA
"120","Austria",2017,1.55072408627153,NA,2.08126911385587,45573,8797566,0.97172999382019,5.5,1.21053643138638,3.6,NA
"121","Austria",2018,1.92771305987296,NA,1.99837981429546,35404,8840521,0.974089980125427,4.84999990463257,1.13060289104829,3.6,NA
"122","Austria",2019,1.06696970619677,NA,1.53089564152645,41105,8879920,0.980939984321594,4.48999977111816,1.05234907994203,3.6,NA
"123","Austria",2020,-6.8415447032182,NA,1.38191063351859,20314,8916864,0.985939979553223,5.3600001335144,1.08551938880935,3.6,NA
"124","Austria",2021,4.10231717627012,NA,2.76666666666665,20314,8955797,NA,6.17999982833862,1.2121891227663,3.7,NA
"125","Belgium",1960,NA,NA,0.299467254769634,12907,9153489,NA,NA,NA,33.8,NA
"126","Belgium",1961,4.63025713410768,NA,0.992676260767344,14024,9183948,NA,NA,NA,32.4,NA
"127","Belgium",1962,4.79403451766454,NA,1.40460703543509,15225,9220578,NA,NA,NA,31.1,NA
"128","Belgium",1963,3.57435354079992,NA,2.14800341332203,15962,9289770,NA,NA,NA,30,NA
"129","Belgium",1964,5.9491393563053,NA,4.16876058564369,16572,9378113,NA,NA,NA,28.9,NA
"130","Belgium",1965,2.62444466112051,NA,4.06520137474648,17110,9463667,NA,NA,NA,27.9,NA
"131","Belgium",1966,2.46146245343786,NA,4.17434761852997,17299,9527807,NA,NA,NA,27,NA
"132","Belgium",1967,3.29157574176963,NA,2.73030268590904,17230,9580991,NA,NA,NA,26.2,NA
"133","Belgium",1968,3.78504436430799,NA,2.70144982931352,17062,9618756,NA,NA,NA,25.5,NA
"134","Belgium",1969,6.32828364655947,NA,3.75399229053284,16492,9646032,NA,NA,NA,24.8,NA
"135","Belgium",1970,5.47879045116598,NA,3.90847238471907,15519,9655549,NA,NA,NA,24,NA
"136","Belgium",1971,3.79648857021621,NA,4.34362854612099,14577,9673162,0.983980000019073,NA,NA,23.1,NA
"137","Belgium",1972,4.88408823965759,NA,5.44843128438077,13754,9711115,0.981949985027313,NA,NA,22,NA
"138","Belgium",1973,6.04748869860843,NA,6.95528008719915,12893,9741720,0.996519982814789,NA,NA,20.8,NA
"139","Belgium",1974,4.23677749584877,NA,12.6778877513452,11697,9772419,0.990710020065308,NA,NA,19.6,NA
"140","Belgium",1975,-2.2488296459421,NA,12.7681985920515,10637,9800700,0.99507999420166,NA,NA,18.5,NA
"141","Belgium",1976,5.46414001910085,NA,9.06860981054963,9412,9818227,0.996129989624023,NA,NA,17.6,NA
"142","Belgium",1977,0.501978716739828,NA,7.09600059132598,8177,9830358,1.00327003002167,NA,NA,16.7,NA
"143","Belgium",1978,2.74598979013953,NA,4.47059331592941,6931,9839534,1.00642001628876,NA,NA,15.9,NA
"144","Belgium",1979,2.2491275158491,NA,4.46908394900489,5799,9848382,1.00970995426178,NA,NA,15.2,NA
"145","Belgium",1980,4.32900827500772,NA,6.64868829655357,5129,9859242,1.01231002807617,NA,NA,14.6,NA
"146","Belgium",1981,-0.276653455476932,NA,7.62748656814273,4757,9858982,1.01566994190216,NA,NA,13.9,NA
"147","Belgium",1982,0.622329069570625,NA,8.72654906555468,3731,9856303,1.01364004611969,NA,NA,13.3,NA
"148","Belgium",1983,0.319812264093457,NA,7.66160983743879,3037,9855520,1.02303004264832,NA,NA,12.7,NA
"149","Belgium",1984,2.46792156248318,NA,6.34177491009128,2800,9855372,1.01726996898651,NA,NA,12.2,NA
"150","Belgium",1985,1.6215189754227,NA,4.86873399496945,2743,9858308,1.01885998249054,NA,NA,11.7,NA
"151","Belgium",1986,1.78646965584545,NA,1.29436819102482,2942,9861823,1.01291000843048,NA,NA,11.4,NA
"152","Belgium",1987,2.21947811567212,NA,1.55338261314945,3626,9870234,1.01401996612549,NA,NA,11,NA
"153","Belgium",1988,4.39079500978028,NA,1.16093493415326,4513,9901664,1.01364004611969,NA,NA,10.7,NA
"154","Belgium",1989,3.09399912598727,NA,3.10705065111097,5618,9937697,1.01452004909515,NA,NA,10.3,NA
"155","Belgium",1990,2.83026797508926,NA,3.44831217961809,6752,9967379,1.01689004898071,NA,NA,10,NA
"156","Belgium",1991,1.45537172593085,NA,3.21531069260804,8150,10004486,1.01929998397827,6.98000001907349,NA,9.7,NA
"157","Belgium",1992,1.11956586015553,NA,2.42795567164621,9952,10045158,1.01709997653961,6.69999980926514,NA,9.3,NA
"158","Belgium",1993,-1.34799970972101,NA,2.75442643473457,12080,10084475,1.03746998310089,8.07999992370605,NA,8.8,NA
"159","Belgium",1994,2.90931876907965,NA,2.37754084476403,14118,10115603,1.03794002532959,9.64999961853027,NA,8.2,NA
"160","Belgium",1995,2.17055027384056,NA,1.46796699090272,16528,10136811,1.0453200340271,9.34000015258789,1.30662347836539,7.6,NA
"161","Belgium",1996,1.12366901833482,NA,2.07702107350668,19272,10156637,1.04335999488831,9.47999954223633,1.32831141025288,7.1,NA
"162","Belgium",1997,3.54278906412047,NA,1.62816049512961,22141,10181245,NA,8.94999980926514,1.34082101190755,6.6,NA
"163","Belgium",1998,1.7443238954726,NA,0.949250288350641,25295,10203008,NA,9.31999969482422,1.25567547258707,6.3,NA
"164","Belgium",1999,3.30570651382183,NA,1.12084823417844,28651,10226419,1.04175996780396,8.64999961853027,1.07623533062933,6.1,NA
"165","Belgium",2000,3.46545257130404,NA,2.54451776190906,32262,10251250,1.05727994441986,6.59000015258789,1.17600527973714,5.9,NA
"166","Belgium",2001,0.752482909593709,NA,2.46925823086078,35439,10286570,1.06342005729675,6.17999982833862,1.10935029767163,5.7,NA
"167","Belgium",2002,1.25198460635012,NA,1.64521436175359,38517,10332785,1.06831002235413,6.90999984741211,1.03313414275776,5.5,NA
"168","Belgium",2003,0.615879780344869,NA,1.58896399970379,41479,10376133,1.05752003192902,7.67999982833862,1.0294445025288,5.3,NA
"169","Belgium",2004,3.12392891839559,NA,2.09728311239314,43994,10421137,1.05655002593994,7.3600001335144,1.02291054131515,5.2,NA
"170","Belgium",2005,1.76045559407572,NA,2.78143263670025,46280,10478617,1.06991994380951,8.4399995803833,0.840639973990251,5,NA
"171","Belgium",2006,1.87818319997308,NA,1.79120770070454,48426,10547958,1.07474994659424,8.25,0.907269380581052,4.9,NA
"172","Belgium",2007,2.91833834881372,NA,1.8230563002681,50352,10625700,1.0798100233078,7.46000003814697,0.887523940039387,4.8,NA
"173","Belgium",2008,-0.343452718095421,NA,4.48944420508401,51937,10709973,1.08785998821259,6.98000001907349,0.712338067185966,4.7,NA
"174","Belgium",2009,-2.80592074025158,NA,-0.0531456741253762,53385,10796493,1.08960998058319,7.90999984741211,0.645274318792124,4.6,NA
"175","Belgium",2010,1.928764195703,NA,2.18929920422458,54611,10895586,1.0833899974823,8.28999996185303,0.765104156770348,4.5,NA
"176","Belgium",2011,0.38003456979618,NA,3.53208210722744,55511,11038264,1.0819000005722,7.1399998664856,0.648034219951815,4.4,NA
"177","Belgium",2012,0.11640257847661,NA,2.83966343445897,56227,11106932,1.08252000808716,7.53999996185303,0.781226734946645,4.3,NA
"178","Belgium",2013,-0.0131483860964465,NA,1.11309594027537,56755,11159407,1.08219003677368,8.43000030517578,0.681174913459581,4.2,NA
"179","Belgium",2014,1.12859572471172,NA,0.340002833356965,57103,11209057,1.0798499584198,8.52000045776367,0.637835968092569,4.1,NA
"180","Belgium",2015,1.45189336758756,NA,0.561429152790106,57008,11274196,1.08054995536804,8.47999954223633,0.6864147804639,4.1,NA
"181","Belgium",2016,0.755268919102846,NA,1.97385264653172,56781,11331422,1.069659948349,7.82999992370605,0.628433475870949,4.1,NA
"182","Belgium",2017,1.22886623616918,NA,2.12597086002609,56248,11375158,1.07024002075195,7.09000015258789,0.665093660241847,4.1,NA
"183","Belgium",2018,1.33065222724522,NA,2.05316499865181,55439,11427054,1.0733699798584,5.94999980926514,0.603042098829086,4.1,NA
"184","Belgium",2019,1.68977647446013,NA,1.43681956996435,54395,11488980,1.0791300535202,5.3600001335144,0.670058185084979,4.1,NA
"185","Belgium",2020,-5.76839830908564,NA,0.740791812220385,53428,11538604,1.08149003982544,5.55000019073486,0.75074000769421,4.1,NA
"186","Belgium",2021,5.63630819334442,NA,2.44024851144081,52356,11592952,NA,6.26000022888184,0.663174013898942,4.1,NA
"187","Canada",1960,NA,NA,1.35869565217391,44527,17909356,NA,NA,NA,32.6,NA
"188","Canada",1961,1.12134622601145,NA,1.01876675603215,24186,18271000,NA,NA,NA,31.5,NA
"189","Canada",1962,5.44585823647479,NA,1.06157112526541,26210,18614000,NA,NA,NA,30.5,NA
"190","Canada",1963,3.40521291674428,NA,1.6281512605042,40913,18964000,NA,NA,NA,29.4,NA
"191","Canada",1964,4.65075548180265,NA,1.91214470284239,58965,19325000,NA,NA,NA,28.2,NA
"192","Canada",1965,4.40951831705128,NA,2.33265720081134,103588,19678000,NA,NA,NA,27.1,NA
"193","Canada",1966,4.73567577508092,NA,3.81565906838456,135984,20048000,NA,NA,NA,26,NA
"194","Canada",1967,1.25281682979357,NA,3.57995226730307,124220,20412000,NA,NA,NA,25,NA
"195","Canada",1968,3.31525003537992,NA,4.05529953917053,103269,20744000,NA,NA,NA,24,NA
"196","Canada",1969,3.62673325493226,NA,4.56155890168291,85859,21028000,NA,NA,NA,23,NA
"197","Canada",1970,NA,NA,3.34603981363828,295787,21324000,NA,NA,NA,22,NA
"198","Canada",1971,NA,NA,2.70491803278688,196732,21962032,0.99031001329422,NA,NA,20.9,NA
"199","Canada",1972,NA,NA,4.9880287310455,75864,22218463,0.991590023040771,NA,NA,19.9,NA
"200","Canada",1973,NA,NA,7.48764728240213,110894,22491777,0.993939995765686,NA,NA,18.9,NA
"201","Canada",1974,NA,NA,10.997171145686,143497,22807969,1.00097000598907,NA,NA,17.9,NA
"202","Canada",1975,NA,NA,10.672188595094,130169,23143275,0.999369978904724,NA,NA,16.9,NA
"203","Canada",1976,NA,NA,7.54173862982152,93918,23449808,1.00736999511719,NA,NA,16,NA
"204","Canada",1977,NA,NA,7.97644539614562,53941,23725843,1.0081000328064,NA,NA,15.1,NA
"205","Canada",1978,NA,NA,8.97372335151215,38018,23963203,1.0096800327301,NA,NA,14.2,NA
"206","Canada",1979,NA,NA,9.1446769790719,65954,24201544,1.01031005382538,NA,NA,13.3,NA
"207","Canada",1980,NA,NA,10.1292205085452,101270,24515667,1.0127899646759,NA,NA,12.5,NA
"208","Canada",1981,NA,NA,12.4716124148373,89387,24819915,1.01164996623993,NA,NA,11.8,NA
"209","Canada",1982,NA,NA,10.7689718997139,64523,25116942,0.998690009117126,NA,NA,11.2,NA
"210","Canada",1983,NA,NA,5.86358802977366,33942,25366451,0.988330006599426,NA,NA,10.6,NA
"211","Canada",1984,NA,NA,4.30477830391736,24433,25607053,0.987489998340607,NA,NA,10.1,NA
"212","Canada",1985,NA,NA,3.96203054065208,39796,25842116,0.988709986209869,NA,NA,9.8,NA
"213","Canada",1986,NA,NA,4.19478629085617,94389,26100278,0.989310026168823,NA,NA,9.4,NA
"214","Canada",1987,NA,NA,4.3561087122174,141697,26446601,0.990209996700287,NA,NA,9.1,NA
"215","Canada",1988,NA,NA,4.02823414871611,207777,26791747,0.991840004920959,NA,NA,8.8,NA
"216","Canada",1989,NA,NA,4.98362189985959,223071,27276781,0.992799997329712,NA,NA,8.5,NA
"217","Canada",1990,NA,NA,4.78047693336305,145270,27691138,1.00022995471954,NA,NA,8.2,NA
"218","Canada",1991,NA,NA,5.62586408593004,127381,28037420,0.994369983673096,10.3199996948242,NA,8,NA
"219","Canada",1992,NA,NA,1.49013290374545,123633,28371264,0.992290019989014,11.1999998092651,NA,7.7,NA
"220","Canada",1993,NA,NA,1.86507936507936,129514,28684764,0.990029990673065,11.3800001144409,NA,7.4,NA
"221","Canada",1994,NA,NA,0.165562913907281,132870,29000663,0.990180015563965,10.3999996185303,NA,7.2,NA
"222","Canada",1995,NA,NA,2.14876033057852,137472,29302311,0.993640005588531,9.48999977111816,NA,6.9,NA
"223","Canada",1996,NA,NA,1.57053112507137,150516,29610218,0.993770003318787,9.61999988555908,NA,6.7,NA
"224","Canada",1997,NA,NA,1.62121638084528,140171,29905948,NA,9.10000038146973,2.1394979573159,6.5,NA
"225","Canada",1998,3.03747599130375,NA,0.995942456658074,126335,30155173,0.9964399933815,8.27999973297119,2.1673742396647,6.4,NA
"226","Canada",1999,4.31156936976191,NA,1.73484295105918,143541,30401286,1.00942003726959,7.57999992370605,2.19621258496483,6.3,NA
"227","Canada",2000,4.20268257440837,NA,2.71943995691972,201617,30685730,1.01057004928589,6.82999992370605,2.09165300710719,6.2,NA
"228","Canada",2001,0.690161249997033,NA,2.52512013979907,224357,31020902,NA,7.21999979019165,2.11789067175753,6.2,NA
"229","Canada",2002,1.90385200150641,NA,2.25839440940856,206028,31360079,NA,7.65999984741211,1.98762322116267,6.2,NA
"230","Canada",2003,0.888030154206845,NA,2.75856321360112,182430,31644028,NA,7.57000017166138,2.05309139249344,6.2,NA
"231","Canada",2004,2.12963094088859,NA,1.85725871857261,193282,31940655,NA,7.19000005722046,2.16781311109181,6.1,NA
"232","Canada",2005,2.23405942944252,NA,2.21355203439764,204710,32243753,0.984269976615906,6.76000022888184,1.88031145780062,6.1,NA
"233","Canada",2006,1.6025747643792,NA,2.00202539534156,202483,32571174,0.98581999540329,6.32000017166138,1.70101845949482,6,NA
"234","Canada",2007,1.08297553795269,NA,2.13838399266843,210817,32889025,0.985909998416901,6.03999996185303,1.58716073171659,6,NA
